"Country","Year","Sex","Age group","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"Canada",2007,"Women","25-29",4.49917152600766,4.3392403656486,4.65603109725917,2.9862736459227,2.88197985458004,3.08680589554804,1.46666237154489,1.39640212196468,1.53656942458001
"Canada",2007,"Women","30-34",4.64728114479757,4.48592180856467,4.80701698290173,3.11669366213126,3.01580060055726,3.21704748527318,1.47447789601305,1.40413325180359,1.54442503534062
"Canada",2007,"Women","35-39",4.80411100083893,4.63678630623211,4.9681885007589,3.26319552576343,3.16157107227376,3.36594099959588,1.48163036383387,1.40955983601514,1.55293796569731
"Canada",2007,"Women","40-44",4.98332102729956,4.80554193386236,5.15519842856342,3.43305230429226,3.32981367458482,3.53954722342833,1.49074403579304,1.41792571529313,1.56294910495704
"Canada",2007,"Women","45-49",5.19703191917111,5.00316161992267,5.38228247687415,3.63226255283244,3.52281971389801,3.74392584849398,1.50426074718851,1.4307019436455,1.57787900926782
"Canada",2007,"Women","50-54",5.42196189339316,5.20649025498354,5.62804396180279,3.83751104225527,3.71654321570688,3.95821894844903,1.52042654710074,1.44545346920795,1.59600302229311
"Canada",2007,"Women","55-59",5.59942668885321,5.36050352457242,5.82720063946773,3.99616875918874,3.8574890791615,4.13196118464418,1.53329169839265,1.45749152244544,1.60829933995853
"Canada",2007,"Women","60-64",5.67157732904943,5.41903303364705,5.91630360751243,4.05655738256978,3.90278923289951,4.20883253417072,1.53696387825137,1.46031343393435,1.61246880038802
"Canada",2007,"Women","65-69",5.63517886157743,5.37094331868777,5.88924110877263,4.01817829868431,3.85430473594897,4.18423921445597,1.5310670795377,1.45501289347821,1.60660372916335
"Canada",2007,"Women","70-74",5.54161035813023,5.27234827583374,5.79934342576066,3.93171260116731,3.75962612858098,4.10774309018415,1.52074161078616,1.44540026073264,1.59494232402787
"Canada",2007,"Women","75-79",5.44462541318768,5.16784815842099,5.70856685684731,3.85006658832107,3.66641809994761,4.03570824078791,1.51136762034319,1.43400858497317,1.58599649427711
"Canada",2007,"Women","80-84",5.39797762122966,5.0939161812944,5.68863628607328,3.82614655844791,3.61493306926728,4.03942833106051,1.50832525655519,1.42463245255706,1.58915887968958
"Canada",2007,"Women","85plus",5.49747847576281,5.11231907698521,5.86570349184312,3.96416895962568,3.665594177841,4.25517960406932,1.52225358615218,1.41368847308105,1.62823680434824
"Canada",2008,"Women","18-19",4.20910053846347,4.01879786971685,4.39854619713385,2.76169485777187,2.60825602135874,2.91363931952251,1.4488048860271,1.37003751311331,1.52916953497335
"Canada",2008,"Women","20-24",4.32547252827332,4.15848947979204,4.48864345032697,2.84365011186268,2.72183226044354,2.96178086983278,1.45995864525535,1.38773850696504,1.53271460655158
"Canada",2008,"Women","25-29",4.47751583669815,4.32330090096594,4.63097116501396,2.96331295283196,2.86089665180217,3.0634067996447,1.47112332232566,1.40400024623931,1.53992744108153
"Canada",2008,"Women","30-34",4.62479268882728,4.46719900309702,4.78065035980692,3.09216566750915,2.99305543047115,3.1900884647119,1.47903176278503,1.41209314236424,1.54621645873719
"Canada",2008,"Women","35-39",4.7805722395002,4.61737179312818,4.93918127543538,3.2370415710549,3.13647882867742,3.33803870113829,1.48630025887538,1.41746307222789,1.55502331950319
"Canada",2008,"Women","40-44",4.95812364355638,4.78520199806191,5.1236417225615,3.40477397862986,3.30175716097159,3.51033530527001,1.4955451028386,1.42485778315509,1.56582427294781
"Canada",2008,"Women","45-49",5.1692031663871,4.98080909310584,5.34874097788958,3.60094466830051,3.49278643027373,3.71292612849288,1.50919964282086,1.43751146111826,1.580756256607
"Canada",2008,"Women","50-54",5.39077061607485,5.18492753334372,5.58961186696655,3.80235006496765,3.68273047813589,3.92343342061083,1.52548951276619,1.4531356452191,1.59727232626477
"Canada",2008,"Women","55-59",5.56498934339335,5.33969402799705,5.78314913724565,3.95700124036635,3.82085534318336,4.09235344853434,1.5384326324165,1.46524762155347,1.61037964910362
"Canada",2008,"Women","60-64",5.63485593871712,5.39474594792917,5.86896180096346,4.01387023406781,3.86362788422133,4.16551478539165,1.54210536509676,1.46777212918599,1.61476842750918
"Canada",2008,"Women","65-69",5.59732796054777,5.34721928156168,5.83899602426471,3.97281669903956,3.81186659112424,4.1358643314091,1.53613599074465,1.46314257446655,1.60783311090617
"Canada",2008,"Women","70-74",5.50332393551401,5.24594012121233,5.75050467750415,3.88458790164543,3.71560836808399,4.05835712746872,1.52570470591054,1.45237067478104,1.59712177984969
"Canada",2008,"Women","75-79",5.40610851929353,5.14093178877954,5.66094129108906,3.80214361317954,3.62200480284657,3.98486574592065,1.51623309482361,1.44127472850002,1.58904622593477
"Canada",2008,"Women","80-84",5.35894636756406,5.06675672853473,5.6389586014019,3.778443604936,3.57076250814919,3.9876961090378,1.51314274171304,1.4314335300969,1.59171893167263
"Canada",2008,"Women","85plus",5.45659454244657,5.08161634598328,5.81438497821559,3.9183188435292,3.62144378342855,4.20716252439299,1.5271481734772,1.42009768174281,1.63050196339856
"Canada",2009,"Women","18-19",4.18981722239185,4.00369166802398,4.3768057721754,2.74288893250887,2.58850776792553,2.89531049336104,1.45348048890569,1.37537969410706,1.5324001127754
"Canada",2009,"Women","20-24",4.30519356960226,4.14204678568354,4.46449168085445,2.82305424332142,2.70126281704519,2.9425398373704,1.46465533834198,1.39412276507204,1.53562292242946
"Canada",2009,"Women","25-29",4.45625108113263,4.30550067081662,4.60429638747954,2.94080727954238,2.83751151426098,3.03978224280934,1.47588530772729,1.4101531542229,1.5433684353718
"Canada",2009,"Women","30-34",4.60271079792091,4.45318066627556,4.75180143126438,3.06812377419036,2.97013967086938,3.16409263930089,1.48389261795005,1.41865812029676,1.54946957661674
"Canada",2009,"Women","35-39",4.7574586233613,4.60063232358525,4.91031207396557,3.21140604887501,3.11099479986602,3.31065510074122,1.49128490423875,1.42454958793356,1.55841431671567
"Canada",2009,"Women","40-44",4.93338046084803,4.768831544297,5.09216256294993,3.37705642520596,3.27441884448518,3.47979813449507,1.5006698018219,1.43287276001325,1.56882696497101
"Canada",2009,"Women","45-49",5.14187519185505,4.96485959166245,5.31477039636362,3.57024820268721,3.46209620671713,3.67981756707338,1.51447145216091,1.44636459333579,1.58333925014111
"Canada",2009,"Women","50-54",5.36014019369086,5.16240787311975,5.55419974428517,3.7678871723933,3.64875274815708,3.88958826337459,1.53089364007481,1.46109181835389,1.60015864589126
"Canada",2009,"Women","55-59",5.53117133949843,5.31378058096134,5.74433266881885,3.91861161696925,3.78232184860169,4.05282223833901,1.54391979374018,1.47337997694591,1.61363579196688
"Canada",2009,"Women","60-64",5.59879571906503,5.36697782981268,5.82412844671682,3.97203086152448,3.82306318341528,4.12121984823474,1.54759288819722,1.47626410437918,1.61754216840519
"Canada",2009,"Women","65-69",5.56015990916208,5.32364804823674,5.79019509096981,3.92835571627872,3.76876511494944,4.09002186386068,1.54154583299184,1.47086005135605,1.61159647185005
"Canada",2009,"Women","70-74",5.46572997354512,5.2216812472503,5.69991600311027,3.83839847656198,3.67019029086248,4.00955475139583,1.53100147217559,1.46003802651465,1.60036433277629
"Canada",2009,"Women","75-79",5.36829021453425,5.11062707574191,5.6133728285195,3.7551715022743,3.57687042722437,3.9374177345264,1.52142569043075,1.44832714121183,1.59234393687261
"Canada",2009,"Women","80-84",5.32062493444954,5.03705322952402,5.58860652840528,3.7316871533157,3.52544713812843,3.93945241806636,1.51828437243957,1.44051607302611,1.59565829022538
"Canada",2009,"Women","85plus",5.41645594923721,5.04691134374515,5.76737635932879,3.87337912041454,3.57453511447493,4.16310525048828,1.53237288361519,1.42592419407989,1.63451761551912
"Canada",2010,"Women","18-19",4.17091273286403,3.98649049963363,4.3564085962222,2.72451315272931,2.56926002780946,2.87728507941397,1.45841855385325,1.3826794397857,1.53545862847479
"Canada",2010,"Women","20-24",4.28531297076579,4.12456746961596,4.4433911482777,2.80293045833251,2.68130610997101,2.92034051658904,1.46961577834997,1.40083995019585,1.53957672815291
"Canada",2010,"Women","25-29",4.43540424019993,4.28867293001036,4.58156894563547,2.91881801330272,2.81537588301711,3.01907997793051,1.48091496317487,1.41714505228263,1.54643299373849
"Canada",2010,"Women","30-34",4.58106323088979,4.43556279032034,4.72820822770637,3.04463345765509,2.94459092448752,3.1410370891978,1.48902699637462,1.42529226459365,1.55314366399982
"Canada",2010,"Women","35-39",4.73480001462807,4.58394618582237,4.88245547676508,3.18635832510841,3.08662318669868,3.28587798629833,1.49655027179109,1.43112143950868,1.56195135201148
"Canada",2010,"Women","40-44",4.90912466320749,4.74892115437318,5.06331281432539,3.3499741493815,3.24751789553695,3.45395178030095,1.50608318326618,1.44037263732414,1.57227337128571
"Canada",2010,"Women","45-49",5.11508559071854,4.94327571539938,5.28255353547603,3.54025542446071,3.43277599752287,3.65052726383836,1.52004005653501,1.45463375662397,1.58698480386903
"Canada",2010,"Women","50-54",5.33011308410074,5.14061503357619,5.51829669704982,3.73421473048575,3.61258377148643,3.85568706329632,1.5366016508774,1.46954995344893,1.60428402538078
"Canada",2010,"Women","55-59",5.4980193031426,5.28902178428845,5.70447469616896,3.88110273374976,3.74468480162686,4.01638442844776,1.5497151591179,1.48176809767853,1.61824454187014
"Canada",2010,"Women","60-64",5.56344563761519,5.34237940837041,5.78136241916121,3.93115099127711,3.78069290547897,4.08165407433226,1.55338848578531,1.48395112742745,1.62140521953841
"Canada",2010,"Women","65-69",5.52372389403918,5.29508950638381,5.74653484055466,3.88491346075803,3.72532342463516,4.04392712147927,1.54725947106238,1.47894110797503,1.61465786699487
"Canada",2010,"Women","70-74",5.42887629568489,5.19499226485194,5.65558808016553,3.79326650054855,3.62650363271933,3.96251153629448,1.53659589078576,1.46791562668118,1.60472357653072
"Canada",2010,"Women","75-79",5.33121595350739,5.0848694058679,5.56839621697867,3.70927439946846,3.53293970416025,3.88969331275401,1.52691030060315,1.45617132384821,1.59633712556099
"Canada",2010,"Women","80-84",5.28305597846175,5.01031701470757,5.54413483999513,3.68600144633753,3.4783556888336,3.89345644354736,1.52371525616223,1.44701142365829,1.59953395460731
"Canada",2010,"Women","85plus",5.37710206483497,5.01255744442738,5.72129573536922,3.82947178888612,3.52920721006795,4.12074105789691,1.53789129080405,1.43374942356059,1.63991766166811
"Canada",2011,"Women","18-19",4.15236482078812,3.96623388134908,4.33762812670039,2.70650163345362,2.55066614460121,2.85970942079902,1.46375306618021,1.38801348093042,1.54086730353984
"Canada",2011,"Women","20-24",4.26580564858197,4.1056475804582,4.42329343525872,2.78320622211151,2.66026354632243,2.90390083742951,1.4749756561476,1.40623334102443,1.54421189015395
"Canada",2011,"Women","25-29",4.41494726806841,4.26762626659587,4.55771960212359,2.89726578776083,2.79387426879429,2.99901742158208,1.48635068344685,1.42284744398458,1.55184231217384
"Canada",2011,"Women","30-34",4.55981977184383,4.41415243982874,4.70427605911899,3.02161011388911,2.92154881344918,3.11886883153698,1.49457636946669,1.43138352787467,1.55824242589163
"Canada",2011,"Women","35-39",4.71256428092652,4.56258445851899,4.85967600585716,3.16180843520848,3.06025235316837,3.26233729344758,1.50224134688066,1.4381842509596,1.56592614911821
"Canada",2011,"Women","40-44",4.88532191633473,4.72858663731352,5.03643342144959,3.32342998643107,3.22066557675259,3.42831357721839,1.51193424836229,1.44734942786069,1.57672114501931
"Canada",2011,"Women","45-49",5.08879702949645,4.9218540429902,5.25409061623099,3.51085850731469,3.40175795004781,3.62285992505411,1.52605900930201,1.46025658065667,1.59154924366393
"Canada",2011,"Women","50-54",5.30064827126299,5.11442212500033,5.48675963266751,3.70121135366818,3.5782004079816,3.82318065153183,1.5427715275788,1.4747004722457,1.60947386849254
"Canada",2011,"Women","55-59",5.46548859190901,5.26021391013535,5.66754035894444,3.84433949735137,3.70648502726117,3.98123096814532,1.55597966356024,1.486581644352,1.62419165872066
"Canada",2011,"Women","60-64",5.52875822822691,5.31072182354253,5.74255173331123,3.89108444266283,3.73972446928687,4.04264907874919,1.55965324753241,1.49064527086211,1.6269906589384
"Canada",2011,"Women","65-69",5.48797070749433,5.26340482445878,5.70840050642948,3.8423363239413,3.68160067210838,4.00405184088423,1.5534354554191,1.4856220341411,1.62085344549853
"Canada",2011,"Women","70-74",5.39271284747415,5.15964201383454,5.6199451303507,3.74903390556565,3.58016953648892,3.91947342178587,1.54264280878184,1.47561804872014,1.61018981880152
"Canada",2011,"Women","75-79",5.29483552203729,5.05306258066598,5.53339274451859,3.6642919793078,3.48520566304628,3.84482907815021,1.53283849638376,1.46351092913413,1.6018901007513
"Canada",2011,"Women","80-84",5.24618960505465,4.97991216429446,5.50615634809615,3.64122533693967,3.43244359991747,3.84891129623536,1.52958570698803,1.45491093513012,1.60600099602024
"Canada",2011,"Women","85plus",5.33848377189998,4.97810109053369,5.67789663936602,3.78643552283494,3.4866057807241,4.07795025873391,1.54385758577373,1.44065233748183,1.64607900228059
"Canada",2012,"Women","18-19",4.13407260667676,3.94895564296235,4.31883370896712,2.68883439595458,2.53177631136337,2.84429730257958,1.46952541351103,1.39390078027952,1.54800747460246
"Canada",2012,"Women","20-24",4.24656829468559,4.08310588074331,4.40637082023131,2.76385821232505,2.64152695112182,2.88482161717878,1.48077472704392,1.4120987102633,1.55022528810379
"Canada",2012,"Women","25-29",4.39477393845472,4.24647392889344,4.5413294735465,2.87612420016514,2.77187813775386,2.97966780300176,1.49223106895024,1.4296137495078,1.55713214013362
"Canada",2012,"Women","30-34",4.53887072657126,4.39166381035056,4.68258746636634,2.99902548693625,2.89711670439415,3.09902370289383,1.50057925960095,1.43808958667993,1.56431106046138
"Canada",2012,"Women","35-39",4.69063637753597,4.5401292724098,4.8367997666006,3.1377266435933,3.03377015907652,3.2403300984845,1.5083973087092,1.44540541269532,1.57247053939299
"Canada",2012,"Women","40-44",4.86184860984959,4.70272441826638,5.01513335084254,3.29739224109121,3.19013805450773,3.4030310935242,1.51826322598813,1.45392087906858,1.58352544934979
"Canada",2012,"Women","45-49",5.06287288713787,4.89028593166695,5.22807185621553,3.48202249928437,3.37058912211308,3.59411000758621,1.53256964498347,1.46654622989944,1.59901017936134
"Canada",2012,"Women","50-54",5.27159281090177,5.0803437402155,5.45567049539909,3.66883756271436,3.54516268814844,3.79467040260061,1.54944554739089,1.48168254030101,1.61608708720862
"Canada",2012,"Women","55-59",5.4334101205174,5.22151099230322,5.63539577582611,3.80827750060999,3.66950852154836,3.94739516308785,1.56275626305595,1.49251948545248,1.6303786252775
"Canada",2012,"Women","60-64",5.49455194508884,5.26968915758905,5.71320178691158,3.85178237121377,3.69958916357452,4.0045893615742,1.56643045068755,1.49725352866163,1.63409413415776
"Canada",2012,"Women","65-69",5.45271123958751,5.22274983437466,5.67754507195401,3.8005720553956,3.63654861081233,3.96546214742007,1.56011698470062,1.49099575770509,1.62778683170503
"Canada",2012,"Women","70-74",5.35704678485225,5.12197547208217,5.58700031614448,3.70564625665286,3.53615897219803,3.8794785744577,1.54918495521618,1.48128078002538,1.61694029119873
"Canada",2012,"Women","75-79",5.2589550063248,5.0147039183305,5.5046385369297,3.62016901859713,3.4394082359326,3.80319671110264,1.53925215738593,1.46997043610064,1.60978095375329
"Canada",2012,"Women","80-84",5.2098323294469,4.9413512365835,5.47644990037873,3.59730438484002,3.38542064882364,3.80598173548801,1.53593638636159,1.46044950553954,1.61240977235117
"Canada",2012,"Women","85plus",5.30040846214859,4.94218828159289,5.64959280974958,3.74421945568905,3.43921632117803,4.03968803070207,1.5503103504083,1.4486375097968,1.65294887256373
"Canada",2013,"Women","18-19",4.11604371546127,3.92667611002552,4.30153849092539,2.67141665334288,2.51478837304645,2.82956195825658,1.47568919732714,1.3978231338343,1.55514772430239
"Canada",2013,"Women","20-24",4.2276069975169,4.06103389879639,4.39417345822277,2.74478376073163,2.62045693128632,2.86831568064158,1.48696702603348,1.4173327249467,1.55782106131507
